서비스 ID,서비스명,OPENAPI서비스명,요청주소,요청기본인자,기본샘플명,기본샘플주소,OPENAPI메타URL
OA-18072,서울시 관악구 건강기능식품유통전문판매업 인허가 정보,LOCALDATA_072202_GA,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072202_GA/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072202_GA/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072202_GA/1/5/,https://data.gwanak.go.kr/openinf/openapiview.jsp?infId=OA-18072
OA-18073,서울시 서초구 건강기능식품유통전문판매업 인허가 정보,LOCALDATA_072202_SC,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072202_SC/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072202_SC/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072202_SC/1/5/,https://data.seocho.go.kr/openinf/openapiview.jsp?infId=OA-18073
OA-18074,서울시 강남구 건강기능식품유통전문판매업 인허가 정보,LOCALDATA_072202_GN,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072202_GN/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072202_GN/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072202_GN/1/5/,https://data.gangnam.go.kr/openinf/openapiview.jsp?infId=OA-18074
OA-18075,서울시 송파구 건강기능식품유통전문판매업 인허가 정보,LOCALDATA_072202_SP,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072202_SP/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072202_SP/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072202_SP/1/5/,https://data.songpa.go.kr/openinf/openapiview.jsp?infId=OA-18075
OA-18076,서울시 강동구 건강기능식품유통전문판매업 인허가 정보,LOCALDATA_072202_GD,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072202_GD/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072202_GD/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072202_GD/1/5/,https://data.gd.go.kr/openinf/openapiview.jsp?infId=OA-18076
OA-18077,서울시 종로구 건강기능식품일반판매업 인허가 정보,LOCALDATA_072203_JN,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072203_JN/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_JN/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_JN/1/5/,https://data.jongno.go.kr/openinf/openapiview.jsp?infId=OA-18077
OA-18078,서울시 중구 건강기능식품일반판매업 인허가 정보,LOCALDATA_072203_JG,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072203_JG/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_JG/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_JG/1/5/,https://data.junggu.go.kr/openinf/openapiview.jsp?infId=OA-18078
OA-18079,서울시 용산구 건강기능식품일반판매업 인허가 정보,LOCALDATA_072203_YS,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072203_YS/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_YS/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_YS/1/5/,https://data.yongsan.go.kr/openinf/openapiview.jsp?infId=OA-18079
OA-18080,서울시 성동구 건강기능식품일반판매업 인허가 정보,LOCALDATA_072203_SD,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072203_SD/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_SD/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_SD/1/5/,https://data.sd.go.kr/openinf/openapiview.jsp?infId=OA-18080
OA-18081,서울시 광진구 건강기능식품일반판매업 인허가 정보,LOCALDATA_072203_GJ,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072203_GJ/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_GJ/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_GJ/1/5/,https://data.gwangjin.go.kr/openinf/openapiview.jsp?infId=OA-18081
OA-18082,서울시 동대문구 건강기능식품일반판매업 인허가 정보,LOCALDATA_072203_DD,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072203_DD/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_DD/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_DD/1/5/,https://data.ddm.go.kr/openinf/openapiview.jsp?infId=OA-18082
OA-18083,서울시 중랑구 건강기능식품일반판매업 인허가 정보,LOCALDATA_072203_JR,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072203_JR/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_JR/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_JR/1/5/,https://data.jungnang.go.kr/openinf/openapiview.jsp?infId=OA-18083
OA-18084,서울시 성북구 건강기능식품일반판매업 인허가 정보,LOCALDATA_072203_SB,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072203_SB/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_SB/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_SB/1/5/,https://data.sb.go.kr/openinf/openapiview.jsp?infId=OA-18084
OA-18085,서울시 강북구 건강기능식품일반판매업 인허가 정보,LOCALDATA_072203_GB,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072203_GB/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_GB/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_GB/1/5/,https://data.gangbuk.go.kr/openinf/openapiview.jsp?infId=OA-18085
OA-18086,서울시 도봉구 건강기능식품일반판매업 인허가 정보,LOCALDATA_072203_DB,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072203_DB/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_DB/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_DB/1/5/,https://data.dobong.go.kr/openinf/openapiview.jsp?infId=OA-18086
OA-18087,서울시 노원구 건강기능식품일반판매업 인허가 정보,LOCALDATA_072203_NW,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072203_NW/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_NW/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_NW/1/5/,https://data.nowon.go.kr/openinf/openapiview.jsp?infId=OA-18087
OA-18088,서울시 은평구 건강기능식품일반판매업 인허가 정보,LOCALDATA_072203_EP,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072203_EP/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_EP/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_EP/1/5/,https://data.ep.go.kr/openinf/openapiview.jsp?infId=OA-18088
OA-18089,서울시 서대문구 건강기능식품일반판매업 인허가 정보,LOCALDATA_072203_SM,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072203_SM/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_SM/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_SM/1/5/,https://data.sdm.go.kr/openinf/openapiview.jsp?infId=OA-18089
OA-18090,서울시 마포구 건강기능식품일반판매업 인허가 정보,LOCALDATA_072203_MP,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072203_MP/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_MP/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_MP/1/5/,https://data.mapo.go.kr/openinf/openapiview.jsp?infId=OA-18090
OA-18091,서울시 양천구 건강기능식품일반판매업 인허가 정보,LOCALDATA_072203_YC,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072203_YC/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_YC/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_YC/1/5/,https://data.yangcheon.go.kr/openinf/openapiview.jsp?infId=OA-18091
OA-18092,서울시 강서구 건강기능식품일반판매업 인허가 정보,LOCALDATA_072203_GS,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072203_GS/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_GS/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_GS/1/5/,https://data.gangseo.go.kr/openinf/openapiview.jsp?infId=OA-18092
OA-18093,서울시 구로구 건강기능식품일반판매업 인허가 정보,LOCALDATA_072203_GR,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072203_GR/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_GR/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_GR/1/5/,https://data.guro.go.kr/openinf/openapiview.jsp?infId=OA-18093
OA-18094,서울시 금천구 건강기능식품일반판매업 인허가 정보,LOCALDATA_072203_GC,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072203_GC/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_GC/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_GC/1/5/,https://data.geumcheon.go.kr/openinf/openapiview.jsp?infId=OA-18094
OA-18095,서울시 영등포구 건강기능식품일반판매업 인허가 정보,LOCALDATA_072203_YD,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072203_YD/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_YD/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_YD/1/5/,https://data.ydp.go.kr/openinf/openapiview.jsp?infId=OA-18095
OA-18096,서울시 동작구 건강기능식품일반판매업 인허가 정보,LOCALDATA_072203_DJ,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072203_DJ/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_DJ/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_DJ/1/5/,https://data.dongjak.go.kr/openinf/openapiview.jsp?infId=OA-18096
OA-18097,서울시 관악구 건강기능식품일반판매업 인허가 정보,LOCALDATA_072203_GA,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072203_GA/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_GA/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_GA/1/5/,https://data.gwanak.go.kr/openinf/openapiview.jsp?infId=OA-18097
OA-18098,서울시 서초구 건강기능식품일반판매업 인허가 정보,LOCALDATA_072203_SC,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072203_SC/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_SC/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_SC/1/5/,https://data.seocho.go.kr/openinf/openapiview.jsp?infId=OA-18098
OA-18099,서울시 강남구 건강기능식품일반판매업 인허가 정보,LOCALDATA_072203_GN,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072203_GN/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_GN/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_GN/1/5/,https://data.gangnam.go.kr/openinf/openapiview.jsp?infId=OA-18099
OA-18100,서울시 송파구 건강기능식품일반판매업 인허가 정보,LOCALDATA_072203_SP,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072203_SP/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_SP/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_SP/1/5/,https://data.songpa.go.kr/openinf/openapiview.jsp?infId=OA-18100
OA-18101,서울시 강동구 건강기능식품일반판매업 인허가 정보,LOCALDATA_072203_GD,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072203_GD/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_GD/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072203_GD/1/5/,https://data.gd.go.kr/openinf/openapiview.jsp?infId=OA-18101
OA-18102,서울시 종로구 축산가공업 인허가 정보,LOCALDATA_072205_JN,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072205_JN/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_JN/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_JN/1/5/,https://data.jongno.go.kr/openinf/openapiview.jsp?infId=OA-18102
OA-18103,서울시 중구 축산가공업 인허가 정보,LOCALDATA_072205_JG,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072205_JG/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_JG/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_JG/1/5/,https://data.junggu.go.kr/openinf/openapiview.jsp?infId=OA-18103
OA-18104,서울시 용산구 축산가공업 인허가 정보,LOCALDATA_072205_YS,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072205_YS/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_YS/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_YS/1/5/,https://data.yongsan.go.kr/openinf/openapiview.jsp?infId=OA-18104
OA-18105,서울시 성동구 축산가공업 인허가 정보,LOCALDATA_072205_SD,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072205_SD/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_SD/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_SD/1/5/,https://data.sd.go.kr/openinf/openapiview.jsp?infId=OA-18105
OA-18106,서울시 광진구 축산가공업 인허가 정보,LOCALDATA_072205_GJ,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072205_GJ/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_GJ/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_GJ/1/5/,https://data.gwangjin.go.kr/openinf/openapiview.jsp?infId=OA-18106
OA-18107,서울시 동대문구 축산가공업 인허가 정보,LOCALDATA_072205_DD,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072205_DD/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_DD/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_DD/1/5/,https://data.ddm.go.kr/openinf/openapiview.jsp?infId=OA-18107
OA-18108,서울시 중랑구 축산가공업 인허가 정보,LOCALDATA_072205_JR,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072205_JR/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_JR/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_JR/1/5/,https://data.jungnang.go.kr/openinf/openapiview.jsp?infId=OA-18108
OA-18109,서울시 성북구 축산가공업 인허가 정보,LOCALDATA_072205_SB,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072205_SB/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_SB/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_SB/1/5/,https://data.sb.go.kr/openinf/openapiview.jsp?infId=OA-18109
OA-18110,서울시 강북구 축산가공업 인허가 정보,LOCALDATA_072205_GB,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072205_GB/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_GB/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_GB/1/5/,https://data.gangbuk.go.kr/openinf/openapiview.jsp?infId=OA-18110
OA-18111,서울시 도봉구 축산가공업 인허가 정보,LOCALDATA_072205_DB,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072205_DB/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_DB/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_DB/1/5/,https://data.dobong.go.kr/openinf/openapiview.jsp?infId=OA-18111
OA-18112,서울시 노원구 축산가공업 인허가 정보,LOCALDATA_072205_NW,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072205_NW/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_NW/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_NW/1/5/,https://data.nowon.go.kr/openinf/openapiview.jsp?infId=OA-18112
OA-18113,서울시 은평구 축산가공업 인허가 정보,LOCALDATA_072205_EP,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072205_EP/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_EP/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_EP/1/5/,https://data.ep.go.kr/openinf/openapiview.jsp?infId=OA-18113
OA-18114,서울시 서대문구 축산가공업 인허가 정보,LOCALDATA_072205_SM,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072205_SM/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_SM/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_SM/1/5/,https://data.sdm.go.kr/openinf/openapiview.jsp?infId=OA-18114
OA-18115,서울시 마포구 축산가공업 인허가 정보,LOCALDATA_072205_MP,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072205_MP/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_MP/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_MP/1/5/,https://data.mapo.go.kr/openinf/openapiview.jsp?infId=OA-18115
OA-18116,서울시 양천구 축산가공업 인허가 정보,LOCALDATA_072205_YC,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072205_YC/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_YC/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_YC/1/5/,https://data.yangcheon.go.kr/openinf/openapiview.jsp?infId=OA-18116
OA-18117,서울시 강서구 축산가공업 인허가 정보,LOCALDATA_072205_GS,http://openAPI.seoul.go.kr:8088,"/인증키/요청타입(xml,xls,json)/LOCALDATA_072205_GS/요청위치(정수)/요청종료위치(정수)",http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_GS/1/5/,http://openapi.seoul.go.kr:8088/sample/xml/LOCALDATA_072205_GS/1/5/,https://data.gangseo.go.kr/openinf/openapiview.jsp?infId=OA-18117
